"","taxon","family","genus","species","group","duration","growth.type","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","unit","method","region","country","stateprovince","lower_political","locality_description","latitude","longitude","elevation","visiting_date","GROWTHFORM","Area.based.photosynthesis..Aarea.","Flowering.date","Flowering.month","Height","Leaf.area","Leaf.Cmass","Leaf.Narea","Leaf.Nmass","Leaf.Pmass","Mass.based.photosynthesis..Amass.","seed.mass","Specific.leaf.area..SLA.","Stomatal.conductance..Gs.","wood.density"
"192","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"g/cm^3","oven dry mass/fresh volume;data compilation","South America (tropical)",NA,NA,NA,NA,NA,NA,NA,"6-Mar-09","Tree",NA,NA,NA,NA,NA,NA,NA,1.6,NA,NA,NA,NA,NA,NA
"193","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"g/cm^3","oven dry mass/fresh volume;data compilation","South America (tropical)",NA,NA,NA,NA,NA,NA,NA,"6-Mar-09","Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.85,NA,NA
"194","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"g/cm^3","oven dry mass/fresh volume;data compilation","South America (tropical)",NA,NA,NA,NA,NA,NA,NA,"6-Mar-09","Tree",NA,NA,NA,NA,4160,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"g/cm^3","oven dry mass/fresh volume;data compilation","South America (tropical)",NA,NA,NA,NA,NA,NA,NA,"6-Mar-09","Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52
"196","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"g/cm^3","oven dry mass/fresh volume;data compilation","South America (tropical)",NA,NA,NA,NA,NA,NA,NA,"6-Mar-09","Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.1,NA,NA
"197","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"g/cm^3","oven dry mass/fresh volume;data compilation","South America (tropical)",NA,NA,NA,NA,NA,NA,NA,"6-Mar-09","Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.66
"198","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"g/cm^3","oven dry mass/fresh volume;data compilation","South America (tropical)",NA,NA,NA,NA,NA,NA,NA,"6-Mar-09","Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35
"199","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"g/cm^3","oven dry mass/fresh volume;data compilation","South America (tropical)",NA,NA,NA,NA,NA,NA,NA,"6-Mar-09","Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.386,NA
"200","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"g/cm^3","oven dry mass/fresh volume;data compilation","South America (tropical)",NA,NA,NA,NA,NA,NA,NA,"6-Mar-09","Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55
"201","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"g/cm^3","oven dry mass/fresh volume;data compilation","South America (tropical)",NA,NA,NA,NA,NA,NA,NA,"6-Mar-09","Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47
"202","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"g/cm^3","oven dry mass/fresh volume;data compilation","South America (tropical)",NA,NA,NA,NA,NA,NA,NA,"6-Mar-09","Tree",5.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"g/cm^3","oven dry mass/fresh volume;data compilation","South America (tropical)",NA,NA,NA,NA,NA,NA,NA,"6-Mar-09","Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51
"204","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"µmol.m-2.s-1","photosynthetic rates of current-season leaves at saturating light","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,0.88,NA,NA,NA,NA,NA,NA,NA
"205","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"µmol.m-2.s-1","photosynthetic rates of current-season leaves at saturating light","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"µmol.m-2.s-1","photosynthetic rates of current-season leaves at saturating light","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.126,NA,NA,NA,NA
"207","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"µmol.m-2.s-1","photosynthetic rates of current-season leaves at saturating light","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,1.6,NA,NA,NA,NA,NA,NA
"208","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"µmol.m-2.s-1","photosynthetic rates of current-season leaves at saturating light","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.85,NA,NA
"209","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"µmol.m-2.s-1","photosynthetic rates of current-season leaves at saturating light","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,4160,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"µmol.m-2.s-1","photosynthetic rates of current-season leaves at saturating light","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52
"211","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"µmol.m-2.s-1","photosynthetic rates of current-season leaves at saturating light","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.1,NA,NA
"212","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"µmol.m-2.s-1","photosynthetic rates of current-season leaves at saturating light","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.66
"213","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"µmol.m-2.s-1","photosynthetic rates of current-season leaves at saturating light","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35
"214","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"µmol.m-2.s-1","photosynthetic rates of current-season leaves at saturating light","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.386,NA
"215","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"µmol.m-2.s-1","photosynthetic rates of current-season leaves at saturating light","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55
"216","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"µmol.m-2.s-1","photosynthetic rates of current-season leaves at saturating light","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47
"217","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"µmol.m-2.s-1","photosynthetic rates of current-season leaves at saturating light","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",5.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"µmol.m-2.s-1","photosynthetic rates of current-season leaves at saturating light","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51
"219","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"m^2/kg^-1","area/dry mass (Cornelissen et al. 2003)","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,0.88,NA,NA,NA,NA,NA,NA,NA
"220","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"m^2/kg^-1","area/dry mass (Cornelissen et al. 2003)","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"m^2/kg^-1","area/dry mass (Cornelissen et al. 2003)","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.126,NA,NA,NA,NA
"222","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"m^2/kg^-1","area/dry mass (Cornelissen et al. 2003)","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,1.6,NA,NA,NA,NA,NA,NA
"223","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"m^2/kg^-1","area/dry mass (Cornelissen et al. 2003)","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.85,NA,NA
"224","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"m^2/kg^-1","area/dry mass (Cornelissen et al. 2003)","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,4160,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"m^2/kg^-1","area/dry mass (Cornelissen et al. 2003)","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52
"226","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"m^2/kg^-1","area/dry mass (Cornelissen et al. 2003)","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.1,NA,NA
"227","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"m^2/kg^-1","area/dry mass (Cornelissen et al. 2003)","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.66
"228","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"m^2/kg^-1","area/dry mass (Cornelissen et al. 2003)","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35
"229","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"m^2/kg^-1","area/dry mass (Cornelissen et al. 2003)","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.386,NA
"230","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"m^2/kg^-1","area/dry mass (Cornelissen et al. 2003)","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55
"231","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"m^2/kg^-1","area/dry mass (Cornelissen et al. 2003)","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47
"232","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"m^2/kg^-1","area/dry mass (Cornelissen et al. 2003)","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",5.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"m^2/kg^-1","area/dry mass (Cornelissen et al. 2003)","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51
"234","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"g/cm^3","oven dry mass/fresh volume;data compilation","South America (tropical)",NA,NA,NA,NA,NA,NA,NA,"6-Mar-09","Tree",NA,NA,NA,NA,NA,NA,0.88,NA,NA,NA,NA,NA,NA,NA
"235","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"g/cm^3","oven dry mass/fresh volume;data compilation","South America (tropical)",NA,NA,NA,NA,NA,NA,NA,"6-Mar-09","Tree",NA,NA,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"g/cm^3","oven dry mass/fresh volume;data compilation","South America (tropical)",NA,NA,NA,NA,NA,NA,NA,"6-Mar-09","Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.126,NA,NA,NA,NA
"237","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"g/cm^3","oven dry mass/fresh volume;data compilation","South America (tropical)",NA,NA,NA,NA,NA,NA,NA,"6-Mar-09","Tree",NA,NA,NA,NA,NA,NA,NA,1.6,NA,NA,NA,NA,NA,NA
